Cell_Quality	cell_count	site	plate	well	site_location	Metadata_dataset_split
Empty	821	CP257K-Well1-25	CP257K	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Great	730	CP257K-Well1-25	CP257K	Well1	25	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3035	CP257K-Well1-7	CP257K	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2705	CP257K-Well1-7	CP257K	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1581	CP257K-Well1-7	CP257K	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Great	484	CP257K-Well1-7	CP257K	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	438	CP257K-Well1-7	CP257K	Well1	7	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1089	CP257K-Well5-3	CP257K	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1088	CP257K-Well5-3	CP257K	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	414	CP257K-Well5-3	CP257K	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Great	196	CP257K-Well5-3	CP257K	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	177	CP257K-Well5-3	CP257K	Well5	3	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3098	CP257K-Well3-41	CP257K	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3096	CP257K-Well3-41	CP257K	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	773	CP257K-Well3-41	CP257K	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	690	CP257K-Well3-41	CP257K	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Great	510	CP257K-Well3-41	CP257K	Well3	41	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2688	CP257K-Well4-13	CP257K	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2663	CP257K-Well4-13	CP257K	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	785	CP257K-Well4-13	CP257K	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Great	522	CP257K-Well4-13	CP257K	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	437	CP257K-Well4-13	CP257K	Well4	13	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3210	CP257K-Well3-23	CP257K	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3162	CP257K-Well3-23	CP257K	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	821	CP257K-Well3-23	CP257K	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	648	CP257K-Well3-23	CP257K	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Great	616	CP257K-Well3-23	CP257K	Well3	23	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2416	CP257K-Well2-51	CP257K	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2376	CP257K-Well2-51	CP257K	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	700	CP257K-Well2-51	CP257K	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Great	497	CP257K-Well2-51	CP257K	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	364	CP257K-Well2-51	CP257K	Well2	51	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2723	CP257K-Well4-4	CP257K	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2497	CP257K-Well4-4	CP257K	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	997	CP257K-Well4-4	CP257K	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	512	CP257K-Well4-4	CP257K	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Great	471	CP257K-Well4-4	CP257K	Well4	4	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4339	CP257K-Well1-43	CP257K	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3933	CP257K-Well1-43	CP257K	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1376	CP257K-Well1-43	CP257K	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	837	CP257K-Well1-43	CP257K	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Great	762	CP257K-Well1-43	CP257K	Well1	43	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	5072	CP257K-Well2-6	CP257K	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4996	CP257K-Well2-6	CP257K	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3736	CP257K-Well2-6	CP257K	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Great	886	CP257K-Well2-6	CP257K	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	583	CP257K-Well2-6	CP257K	Well2	6	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3716	CP257K-Well2-15	CP257K	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3713	CP257K-Well2-15	CP257K	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1089	CP257K-Well2-15	CP257K	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	841	CP257K-Well2-15	CP257K	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Great	748	CP257K-Well2-15	CP257K	Well2	15	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3887	CP257K-Well4-31	CP257K	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3563	CP257K-Well4-31	CP257K	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	3424	CP257K-Well4-31	CP257K	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Great	746	CP257K-Well4-31	CP257K	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	424	CP257K-Well4-31	CP257K	Well4	31	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1041	CP257K-Well5-30	CP257K	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	970	CP257K-Well5-30	CP257K	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	373	CP257K-Well5-30	CP257K	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	203	CP257K-Well5-30	CP257K	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Great	193	CP257K-Well5-30	CP257K	Well5	30	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3292	CP257K-Well1-70	CP257K	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3205	CP257K-Well1-70	CP257K	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1829	CP257K-Well1-70	CP257K	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Great	520	CP257K-Well1-70	CP257K	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	509	CP257K-Well1-70	CP257K	Well1	70	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3689	CP257K-Well3-14	CP257K	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3581	CP257K-Well3-14	CP257K	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	982	CP257K-Well3-14	CP257K	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	733	CP257K-Well3-14	CP257K	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Great	584	CP257K-Well3-14	CP257K	Well3	14	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3656	CP257K-Well2-42	CP257K	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3470	CP257K-Well2-42	CP257K	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	791	CP257K-Well2-42	CP257K	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	732	CP257K-Well2-42	CP257K	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Great	632	CP257K-Well2-42	CP257K	Well2	42	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3737	CP257K-Well1-34	CP257K	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3609	CP257K-Well1-34	CP257K	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	919	CP257K-Well1-34	CP257K	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	858	CP257K-Well1-34	CP257K	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Great	733	CP257K-Well1-34	CP257K	Well1	34	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4392	CP257K-Well3-50	CP257K	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4070	CP257K-Well3-50	CP257K	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1981	CP257K-Well3-50	CP257K	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Great	770	CP257K-Well3-50	CP257K	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	674	CP257K-Well3-50	CP257K	Well3	50	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4182	CP257K-Well4-22	CP257K	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3963	CP257K-Well4-22	CP257K	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1401	CP257K-Well4-22	CP257K	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Great	779	CP257K-Well4-22	CP257K	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	763	CP257K-Well4-22	CP257K	Well4	22	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3169	CP257K-Well1-16	CP257K	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2951	CP257K-Well1-16	CP257K	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	829	CP257K-Well1-16	CP257K	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Great	590	CP257K-Well1-16	CP257K	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	551	CP257K-Well1-16	CP257K	Well1	16	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2748	CP257K-Well3-32	CP257K	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2726	CP257K-Well3-32	CP257K	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	807	CP257K-Well3-32	CP257K	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Great	486	CP257K-Well3-32	CP257K	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	407	CP257K-Well3-32	CP257K	Well3	32	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4054	CP257K-Well2-60	CP257K	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3682	CP257K-Well2-60	CP257K	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1063	CP257K-Well2-60	CP257K	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	775	CP257K-Well2-60	CP257K	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Great	641	CP257K-Well2-60	CP257K	Well2	60	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3507	CP257K-Well1-52	CP257K	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3314	CP257K-Well1-52	CP257K	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	858	CP257K-Well1-52	CP257K	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	687	CP257K-Well1-52	CP257K	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Great	598	CP257K-Well1-52	CP257K	Well1	52	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2787	CP257K-Well5-12	CP257K	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2607	CP257K-Well5-12	CP257K	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	705	CP257K-Well5-12	CP257K	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	518	CP257K-Well5-12	CP257K	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Great	425	CP257K-Well5-12	CP257K	Well5	12	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2148	CP257K-Well4-40	CP257K	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1925	CP257K-Well4-40	CP257K	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	502	CP257K-Well4-40	CP257K	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	448	CP257K-Well4-40	CP257K	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Great	382	CP257K-Well4-40	CP257K	Well4	40	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4554	CP257K-Well4-57	CP257K	Well4	57	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3752	CP257K-Well4-57	CP257K	Well4	57	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	940	CP257K-Well4-57	CP257K	Well4	57	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	935	CP257K-Well4-57	CP257K	Well4	57	ALLBATCHES___ALLPLATES___ALLWELLS
Great	784	CP257K-Well4-57	CP257K	Well4	57	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2737	CP257K-Well5-29	CP257K	Well5	29	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2735	CP257K-Well5-29	CP257K	Well5	29	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	982	CP257K-Well5-29	CP257K	Well5	29	ALLBATCHES___ALLPLATES___ALLWELLS
Great	664	CP257K-Well5-29	CP257K	Well5	29	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	411	CP257K-Well5-29	CP257K	Well5	29	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3600	CP257K-Well3-85	CP257K	Well3	85	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3258	CP257K-Well3-85	CP257K	Well3	85	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	862	CP257K-Well3-85	CP257K	Well3	85	ALLBATCHES___ALLPLATES___ALLWELLS
Great	636	CP257K-Well3-85	CP257K	Well3	85	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	546	CP257K-Well3-85	CP257K	Well3	85	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4236	CP257K-Well6-73	CP257K	Well6	73	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3767	CP257K-Well6-73	CP257K	Well6	73	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1020	CP257K-Well6-73	CP257K	Well6	73	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	928	CP257K-Well6-73	CP257K	Well6	73	ALLBATCHES___ALLPLATES___ALLWELLS
Great	749	CP257K-Well6-73	CP257K	Well6	73	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4357	CP257K-Well1-69	CP257K	Well1	69	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4346	CP257K-Well1-69	CP257K	Well1	69	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1694	CP257K-Well1-69	CP257K	Well1	69	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	793	CP257K-Well1-69	CP257K	Well1	69	ALLBATCHES___ALLPLATES___ALLWELLS
Great	758	CP257K-Well1-69	CP257K	Well1	69	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4285	CP257K-Well6-37	CP257K	Well6	37	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3897	CP257K-Well6-37	CP257K	Well6	37	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	920	CP257K-Well6-37	CP257K	Well6	37	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	919	CP257K-Well6-37	CP257K	Well6	37	ALLBATCHES___ALLPLATES___ALLWELLS
Great	783	CP257K-Well6-37	CP257K	Well6	37	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1120	CP257K-Well4-93	CP257K	Well4	93	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	1068	CP257K-Well4-93	CP257K	Well4	93	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	1022	CP257K-Well4-93	CP257K	Well4	93	ALLBATCHES___ALLPLATES___ALLWELLS
Great	235	CP257K-Well4-93	CP257K	Well4	93	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	75	CP257K-Well4-93	CP257K	Well4	93	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4710	CP257K-Well5-65	CP257K	Well5	65	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3751	CP257K-Well5-65	CP257K	Well5	65	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1197	CP257K-Well5-65	CP257K	Well5	65	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	939	CP257K-Well5-65	CP257K	Well5	65	ALLBATCHES___ALLPLATES___ALLWELLS
Great	877	CP257K-Well5-65	CP257K	Well5	65	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4002	CP257K-Well3-49	CP257K	Well3	49	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3804	CP257K-Well3-49	CP257K	Well3	49	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1190	CP257K-Well3-49	CP257K	Well3	49	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	831	CP257K-Well3-49	CP257K	Well3	49	ALLBATCHES___ALLPLATES___ALLWELLS
Great	729	CP257K-Well3-49	CP257K	Well3	49	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4138	CP257K-Well2-77	CP257K	Well2	77	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3737	CP257K-Well2-77	CP257K	Well2	77	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	862	CP257K-Well2-77	CP257K	Well2	77	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	855	CP257K-Well2-77	CP257K	Well2	77	ALLBATCHES___ALLPLATES___ALLWELLS
Great	631	CP257K-Well2-77	CP257K	Well2	77	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2724	CP257K-Well6-19	CP257K	Well6	19	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2416	CP257K-Well6-19	CP257K	Well6	19	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	996	CP257K-Well6-19	CP257K	Well6	19	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	420	CP257K-Well6-19	CP257K	Well6	19	ALLBATCHES___ALLPLATES___ALLWELLS
Great	412	CP257K-Well6-19	CP257K	Well6	19	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4295	CP257K-Well4-75	CP257K	Well4	75	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3782	CP257K-Well4-75	CP257K	Well4	75	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1023	CP257K-Well4-75	CP257K	Well4	75	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	900	CP257K-Well4-75	CP257K	Well4	75	ALLBATCHES___ALLPLATES___ALLWELLS
Great	815	CP257K-Well4-75	CP257K	Well4	75	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4717	CP257K-Well5-47	CP257K	Well5	47	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4022	CP257K-Well5-47	CP257K	Well5	47	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1205	CP257K-Well5-47	CP257K	Well5	47	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	991	CP257K-Well5-47	CP257K	Well5	47	ALLBATCHES___ALLPLATES___ALLWELLS
Great	891	CP257K-Well5-47	CP257K	Well5	47	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4549	CP257K-Well1-87	CP257K	Well1	87	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4142	CP257K-Well1-87	CP257K	Well1	87	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2076	CP257K-Well1-87	CP257K	Well1	87	ALLBATCHES___ALLPLATES___ALLWELLS
Great	747	CP257K-Well1-87	CP257K	Well1	87	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	723	CP257K-Well1-87	CP257K	Well1	87	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3658	CP257K-Well2-59	CP257K	Well2	59	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3519	CP257K-Well2-59	CP257K	Well2	59	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	872	CP257K-Well2-59	CP257K	Well2	59	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	728	CP257K-Well2-59	CP257K	Well2	59	ALLBATCHES___ALLPLATES___ALLWELLS
Great	611	CP257K-Well2-59	CP257K	Well2	59	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	5558	CP257K-Well6-55	CP257K	Well6	55	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4944	CP257K-Well6-55	CP257K	Well6	55	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2008	CP257K-Well6-55	CP257K	Well6	55	ALLBATCHES___ALLPLATES___ALLWELLS
Great	1138	CP257K-Well6-55	CP257K	Well6	55	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	936	CP257K-Well6-55	CP257K	Well6	55	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4245	CP257K-Well5-83	CP257K	Well5	83	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3695	CP257K-Well5-83	CP257K	Well5	83	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1602	CP257K-Well5-83	CP257K	Well5	83	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	905	CP257K-Well5-83	CP257K	Well5	83	ALLBATCHES___ALLPLATES___ALLWELLS
Great	826	CP257K-Well5-83	CP257K	Well5	83	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4240	CP257K-Well3-67	CP257K	Well3	67	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4051	CP257K-Well3-67	CP257K	Well3	67	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1021	CP257K-Well3-67	CP257K	Well3	67	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	903	CP257K-Well3-67	CP257K	Well3	67	ALLBATCHES___ALLPLATES___ALLWELLS
Great	767	CP257K-Well3-67	CP257K	Well3	67	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3116	CP257K-Well4-39	CP257K	Well4	39	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2644	CP257K-Well4-39	CP257K	Well4	39	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	945	CP257K-Well4-39	CP257K	Well4	39	ALLBATCHES___ALLPLATES___ALLWELLS
Great	605	CP257K-Well4-39	CP257K	Well4	39	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	267	CP257K-Well4-39	CP257K	Well4	39	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4136	CP257K-Well2-95	CP257K	Well2	95	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3892	CP257K-Well2-95	CP257K	Well2	95	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1659	CP257K-Well2-95	CP257K	Well2	95	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	727	CP257K-Well2-95	CP257K	Well2	95	ALLBATCHES___ALLPLATES___ALLWELLS
Great	701	CP257K-Well2-95	CP257K	Well2	95	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3955	CP257K-Well4-66	CP257K	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3324	CP257K-Well4-66	CP257K	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	977	CP257K-Well4-66	CP257K	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Great	765	CP257K-Well4-66	CP257K	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	737	CP257K-Well4-66	CP257K	Well4	66	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3683	CP257K-Well5-38	CP257K	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3219	CP257K-Well5-38	CP257K	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1015	CP257K-Well5-38	CP257K	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Great	739	CP257K-Well5-38	CP257K	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	564	CP257K-Well5-38	CP257K	Well5	38	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2114	CP257K-Well3-94	CP257K	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2019	CP257K-Well3-94	CP257K	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	500	CP257K-Well3-94	CP257K	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	499	CP257K-Well3-94	CP257K	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Great	352	CP257K-Well3-94	CP257K	Well3	94	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	2183	CP257K-Well6-82	CP257K	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	2079	CP257K-Well6-82	CP257K	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	512	CP257K-Well6-82	CP257K	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	467	CP257K-Well6-82	CP257K	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Great	381	CP257K-Well6-82	CP257K	Well6	82	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4612	CP257K-Well1-78	CP257K	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4471	CP257K-Well1-78	CP257K	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	2153	CP257K-Well1-78	CP257K	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Great	847	CP257K-Well1-78	CP257K	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	766	CP257K-Well1-78	CP257K	Well1	78	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4905	CP257K-Well6-46	CP257K	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	4053	CP257K-Well6-46	CP257K	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1249	CP257K-Well6-46	CP257K	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	1002	CP257K-Well6-46	CP257K	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Great	992	CP257K-Well6-46	CP257K	Well6	46	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	4475	CP257K-Well5-74	CP257K	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3898	CP257K-Well5-74	CP257K	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Empty	1173	CP257K-Well5-74	CP257K	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Imperfect	984	CP257K-Well5-74	CP257K	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Great	790	CP257K-Well5-74	CP257K	Well5	74	ALLBATCHES___ALLPLATES___ALLWELLS
Bad	3722	CP257K-Well3-58	CP257K	Well3	58	ALLBATCHES___ALLPLATES___ALLWELLS
Perfect	3569	CP257K-Well3-58	CP257K	Well3	58	ALLBATCHES___ALLPLATES___ALLWELLS
